file name,number of words
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_1543151_0001543151-23-000010_1.txt,1375122
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_1699150_0001628280-23-004287_1.txt,1444028
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_1790982_0001790982-23-000006_1.txt,1342010
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_19617_0000019617-23-000231_1.txt,4286650
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_21344_0000021344-23-000011_1.txt,1694905
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_24545_0000024545-23-000006_1.txt,1386955
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_277135_0000277135-23-000014_1.txt,664773
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_51644_0000051644-23-000010_1.txt,1153297
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_55067_0001628280-23-004299_1.txt,1149860
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_715957_0000950170-23-003287_1.txt,8130953
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_72971_0000072971-23-000071_1.txt,4382639
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_77360_0000077360-23-000006_1.txt,1052148
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230221_10-K_edgar_data_9389_0000009389-23-000011_1.txt,1623084
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1002910_0001002910-23-000053_1.txt,2477699
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1013462_0001013462-23-000013_1.txt,788745
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1057352_0001057352-23-000030_1.txt,810567
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1070750_0000950170-23-003778_1.txt,3103198
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1100682_0001100682-23-000006_1.txt,1090217
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1111711_0001111711-23-000006_1.txt,1535442
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1121788_0000950170-23-003566_1.txt,1744044
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1278021_0000950170-23-003824_1.txt,2158336
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1389170_0000950170-23-003797_1.txt,3417958
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1419612_0001178913-23-000707_1.txt,1100971
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1474735_0001437749-23-004153_1.txt,1034121
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1534701_0001534701-23-000053_1.txt,1578520
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1579241_0001579241-23-000006_1.txt,1138791
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1590895_0001590895-23-000070_1.txt,1444889
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_1687229_0001687229-23-000029_1.txt,904452
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_313616_0000313616-23-000087_1.txt,1476812
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_34088_0000034088-23-000020_1.txt,1543759
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_36270_0000950170-23-003804_1.txt,8643096
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_46080_0000046080-23-000017_1.txt,1004646
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_59478_0000059478-23-000082_1.txt,1177034
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_6201_0000006201-23-000018_1.txt,1819093
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_63276_0001628280-23-004416_1.txt,1044831
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_70858_0000070858-23-000092_1.txt,4359003
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_713676_0000713676-23-000020_1.txt,3038494
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_726728_0000726728-23-000044_1.txt,1458178
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_75362_0001564590-23-002203_1.txt,3875015
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_788784_0001628280-23-004411_1.txt,2735562
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_851968_0000851968-23-000033_1.txt,865211
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_860731_0000860731-23-000009_1.txt,1169399
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_878927_0000950170-23-003783_1.txt,744877
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_8818_0000008818-23-000002_1.txt,947123
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_882095_0000882095-23-000007_1.txt,1171212
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_89800_0000089800-23-000007_1.txt,1099541
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_91576_0000091576-23-000026_1.txt,2705490
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_927066_0000927066-23-000011_1.txt,1081879
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230222_10-K_edgar_data_97210_0001193125-23-044711_1.txt,1430550
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1001082_0001558370-23-001811_1.txt,2113950
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1004980_0001004980-23-000029_1.txt,1959449
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1013871_0001013871-23-000004_1.txt,1806490
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1020569_0001020569-23-000043_1.txt,1652279
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1035002_0001035002-23-000027_1.txt,1482193
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1038357_0001038357-23-000039_1.txt,1105085
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1050915_0001050915-23-000010_1.txt,1122985
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1053507_0001053507-23-000023_1.txt,1515692
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1060391_0001060391-23-000008_1.txt,1334752
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1063761_0001558370-23-001840_1.txt,2156375
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1065088_0001065088-23-000006_1.txt,1130802
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1065696_0001065696-23-000008_1.txt,1084311
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1075531_0001075531-23-000016_1.txt,1083697
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_109380_0000109380-23-000074_1.txt,2223398
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1099219_0001099219-23-000045_1.txt,4290073
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1120193_0001120193-23-000014_1.txt,1164506
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1164727_0001164727-23-000011_1.txt,2286714
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1285785_0001618034-23-000003_1.txt,1453848
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1286681_0000950170-23-003938_1.txt,1819586
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1324404_0001324404-23-000006_1.txt,1334290
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1335258_0001335258-23-000014_1.txt,1111011
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1365135_0000950170-23-004146_1.txt,3102172
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1370637_0001370637-23-000017_1.txt,990285
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1393612_0001393612-23-000007_1.txt,1438931
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1418135_0001418135-23-000003_1.txt,1229800
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1489393_0001489393-23-000006_1.txt,1588586
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1510295_0001510295-23-000012_1.txt,1523367
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1539838_0001539838-23-000022_1.txt,1243695
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1551182_0001551182-23-000004_1.txt,1381367
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1685040_0001685040-23-000011_1.txt,2013561
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1705696_0001705696-23-000035_1.txt,1807053
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1739940_0001739940-23-000008_1.txt,1942968
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1770450_0001770450-23-000011_1.txt,2490053
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_1841666_0001784031-23-000007_1.txt,1724525
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_20286_0000020286-23-000008_1.txt,1904415
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_320335_0000320335-23-000008_1.txt,1892409
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_33185_0000033185-23-000012_1.txt,1077862
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_40987_0000040987-23-000008_1.txt,791514
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_4904_0000004904-23-000011_1.txt,6224032
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_5513_0000005513-23-000034_1.txt,2343907
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_718877_0001628280-23-004842_1.txt,1320708
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_72903_0000072903-23-000007_1.txt,1685465
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_75677_0000950170-23-003990_1.txt,2629152
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_78003_0000078003-23-000024_1.txt,2013457
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_783325_0000107815-23-000100_1.txt,2028738
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_820027_0000820027-23-000014_1.txt,2582477
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_821189_0000821189-23-000015_1.txt,987400
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_827052_0000827052-23-000010_1.txt,2354240
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_832101_0000832101-23-000013_1.txt,1263741
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_884887_0000884887-23-000006_1.txt,1399076
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_885725_0000885725-23-000008_1.txt,1551823
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_906345_0000906345-23-000008_1.txt,1093877
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_914208_0000914208-23-000297_1.txt,918945
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_916365_0000916365-23-000045_1.txt,629280
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_920522_0000920522-23-000005_1.txt,1586207
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_921738_0000921738-23-000010_1.txt,1803174
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_93410_0000093410-23-000009_1.txt,1698682
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_93556_0000093556-23-000007_1.txt,1588849
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_936340_0000936340-23-000073_1.txt,2474318
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_96943_0000096943-23-000024_1.txt,972790
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230223_10-K_edgar_data_97745_0000097745-23-000008_1.txt,1325804
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1045810_0001045810-23-000017_1.txt,823459
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1094285_0001094285-23-000053_1.txt,1126387
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1136869_0000950170-23-004264_1.txt,3284907
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1144519_0001144519-23-000010_1.txt,1939575
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1145197_0001145197-23-000020_1.txt,822168
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_11544_0000011544-23-000004_1.txt,1789306
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1262039_0001262039-23-000010_1.txt,838907
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1280452_0001437749-23-004540_1.txt,755662
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1281761_0001281761-23-000012_1.txt,2580870
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1306830_0001306830-23-000023_1.txt,1454673
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1352010_0001352010-23-000013_1.txt,1089071
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1364742_0000950170-23-004343_1.txt,3422952
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1393818_0001193125-23-048733_1.txt,2341291
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1396009_0001396009-23-000007_1.txt,4077569
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1402057_0001402057-23-000052_1.txt,832522
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1524472_0001524472-23-000009_1.txt,1145828
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1681459_0001681459-23-000052_1.txt,1309881
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1682852_0001682852-23-000011_1.txt,949409
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_1711269_0001711269-23-000011_1.txt,2716585
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_310158_0001628280-23-005061_1.txt,2010536
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_31462_0001558370-23-001969_1.txt,2801518
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_316709_0000316709-23-000009_1.txt,1891315
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_352541_0000352541-23-000017_1.txt,3129482
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_35527_0000035527-23-000122_1.txt,3221179
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_37785_0000037785-23-000019_1.txt,1585072
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_4447_0001628280-23-005059_1.txt,1165783
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_4977_0000004977-23-000055_1.txt,2966162
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_58492_0000058492-23-000003_1.txt,1441928
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_63908_0000063908-23-000012_1.txt,650863
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_65984_0000065984-23-000014_1.txt,12775419
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_719739_0000719739-23-000021_1.txt,2506615
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_728535_0001437749-23-004530_1.txt,472545
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_731766_0000731766-23-000008_1.txt,1288792
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_789570_0000789570-23-000008_1.txt,1207019
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_793952_0000793952-23-000046_1.txt,1607368
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_874766_0000874766-23-000023_1.txt,3422544
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_879101_0001437749-23-004541_1.txt,3907476
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_886982_0000886982-23-000003_1.txt,3778634
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_891103_0000891103-23-000013_1.txt,927240
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_895421_0000895421-23-000284_1.txt,3440036
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_896159_0000896159-23-000007_1.txt,3421690
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_912242_0000912242-23-000007_1.txt,1065496
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_915912_0000915912-23-000004_1.txt,1941274
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_916076_0000950170-23-004361_1.txt,3028892
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_927628_0000927628-23-000117_1.txt,2598520
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_945841_0000945841-23-000015_1.txt,741016
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230224_10-K_edgar_data_947484_0000947484-23-000015_1.txt,2580433
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1000697_0001193125-23-050827_1.txt,1210795
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1037540_0001656423-23-000013_1.txt,1919768
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1041061_0001041061-23-000009_1.txt,1340006
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_107263_0000107263-23-000007_1.txt,1416030
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1097149_0001097149-23-000013_1.txt,1292271
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1111928_0001111928-23-000039_1.txt,769471
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1136893_0001136893-23-000028_1.txt,967500
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1138118_0001138118-23-000009_1.txt,1220741
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1156375_0001156375-23-000020_1.txt,780317
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1174922_0001174922-23-000048_1.txt,1111295
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1297996_0001558370-23-002087_1.txt,2210045
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1326160_0001326160-23-000073_1.txt,5260325
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1390777_0001390777-23-000033_1.txt,3107705
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1494877_0001558370-23-002087_1.txt,2210045
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1792044_0001792044-23-000008_1.txt,1421008
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_1821825_0001821825-23-000003_1.txt,1035749
D:\python_working_fold\7871NLP\hw1\data\2023\QTR1\20230227_10-K_edgar_data_2488_0000002488-23-000047_1.txt,769254
